Country,Code,Year,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,over 85,Conflict,Spending,Personnel,Police,Recession
Brazil,BRA,1987,2.6589134,4.5130463,4.9529595,5.026908,5.186759,5.6104674,5.9721894,5.6860027,7.662296,6.7953506,7.4848948,9.182578,7.557892,11.727853,13.077213,0,1.7439941,0.39411953,,0
Brazil,BRA,1988,2.2963028,4.3951917,4.813999,4.7306356,5.072607,5.2482243,5.939623,5.38619,5.9916754,5.6356015,7.100168,6.891574,10.050705,8.466409,10.713928,0,2.1180723,0.2281521,,0
Brazil,BRA,1989,2.5959537,4.3014617,4.4495163,5.088759,4.4892583,4.6903377,5.7058926,5.3018107,5.2935224,6.0046225,6.0938153,7.9096274,8.831542,9.497775,10.429493,0,2.68625,0.22416323,,0
Brazil,BRA,1990,2.5487363,4.652074,4.757854,4.978546,4.874208,5.2223473,5.703688,5.4881544,6.035566,6.4489484,6.3101153,8.6503105,9.361559,6.484459,14.093723,0,2.363841,0.20383626,,0
Brazil,BRA,1991,2.7234683,4.659736,4.867803,5.2296495,5.167572,5.285856,5.763451,6.4701195,6.166547,7.3213334,7.1295977,8.711116,8.696643,8.155609,10.822315,0,1.9633334,0.2005793,,1
Brazil,BRA,1992,2.6436892,4.836283,4.9450674,4.7077103,5.4086328,5.4621143,6.350238,6.5127044,6.1423764,6.318174,6.053479,6.9196134,8.343881,8.195659,7.180793,0,1.5215288,0.19818155,,0
Brazil,BRA,1993,3.0884836,5.315051,5.6108937,5.3990164,5.3866644,5.1144524,5.475829,5.747116,5.988871,5.4237385,6.231368,7.3931303,9.4513,7.5626125,8.05651,0,1.9279228,0.19528672,,0
Brazil,BRA,1994,3.4228988,5.5707283,5.710662,5.6911635,5.0825143,5.309532,5.8524656,6.0330434,6.0490346,6.2367053,6.6540327,8.133836,9.192288,8.960116,9.246695,0,2.0160077,0.19255038,,0
Brazil,BRA,1995,3.3832607,5.938203,6.153618,5.9462614,6.49959,5.9281955,6.3375835,6.564773,6.285556,6.2451067,8.53163,9.09121,8.499697,9.252939,10.063795,0,1.8621371,0.18996035,,0
Brazil,BRA,1996,3.7520094,5.887791,5.8503075,5.5913157,6.2571607,6.4381804,6.3039393,7.068397,6.663148,6.613384,6.979153,7.545591,9.142232,8.520219,8.19654,0,1.6548434,0.18749367,,0
Brazil,BRA,1997,3.346829,5.6071324,5.6327004,6.2030926,6.2683434,6.381285,6.2047133,7.3469143,7.1820602,6.7917757,8.147436,7.384142,9.780914,8.509531,11.430461,0,1.5776883,0.18513422,,0
Brazil,BRA,1998,3.447791,5.4443808,5.8275733,5.757338,6.1797953,6.0886283,6.309343,6.5623097,7.129182,6.7190185,8.3451605,7.511685,8.431988,10.938818,10.961159,0,1.662292,0.17847344,,0
Brazil,BRA,1999,3.0704236,5.2450895,5.2094965,5.175242,5.826324,5.7100763,6.3303437,6.016546,6.089572,6.301792,6.8033667,6.293175,7.9108787,8.004181,10.756317,0,1.6454747,0.17858419,,0
Brazil,BRA,2000,2.9202745,5.2505403,5.2081985,5.15596,5.809743,6.0514636,6.312521,6.2013826,6.808225,6.512186,6.7372174,7.5890007,8.295313,8.38852,9.149466,0,1.7307261,0.16929723,,0
Brazil,BRA,2001,3.9199147,5.6908216,5.966403,5.7623143,5.965332,6.8466496,7.0800014,7.58761,6.591959,6.873999,7.1941943,7.421342,7.8691363,9.479072,10.262346,0,1.9518825,0.16570008,,0
Brazil,BRA,2002,3.602693,5.8093605,5.8062754,6.041288,6.1266904,6.420184,7.064972,6.718134,6.597426,6.6860013,5.912297,7.882989,7.548165,7.2833586,11.338976,0,1.8957711,0.16054049,,0
Brazil,BRA,2003,3.6945074,5.828265,6.0893326,5.5162635,6.314958,6.524481,6.7256184,6.6397014,6.860931,6.3058176,7.001522,6.861137,6.3705945,8.594463,8.990151,0,1.5034776,0.15845682,,0
Brazil,BRA,2004,3.6215065,5.878241,5.7353034,6.4264317,5.91841,6.3256116,6.5125303,6.7104564,6.2686706,6.946642,6.0763707,7.4610553,8.452914,8.620147,8.240722,0,1.4612684,0.16031738,,0
Brazil,BRA,2005,3.5553598,5.771865,5.8378983,6.1605434,6.634581,6.987715,7.036184,6.8735776,7.294794,7.7128177,6.7693014,7.9694915,7.715142,9.723502,10.873357,0,1.5240135,0.16277896,,0
Brazil,BRA,2006,3.6168578,5.8693633,5.967863,6.011834,6.518211,6.910362,7.1013894,7.321216,6.8447223,7.249828,6.5228634,6.5835013,6.954451,8.455299,8.92326,0,1.481085,0.15255085,2.8865092,0
Brazil,BRA,2007,3.4471745,5.880928,6.4481516,6.076301,6.5345597,7.015489,6.852603,6.723658,7.150575,6.692136,7.478901,7.4944997,7.636919,8.69511,9.034425,0,1.4662921,0.15158135,2.5596533,0
Brazil,BRA,2008,3.648548,6.4607544,6.237803,6.495701,6.367773,6.8732276,7.392494,7.0633864,6.7071705,7.2740064,7.097098,6.80067,8.329076,7.7566695,8.640576,0,1.4419241,0.19190055,2.7760565,0
Brazil,BRA,2009,3.287831,5.96722,6.6390305,6.5516253,6.7617855,7.21008,7.4085183,6.9463153,6.616338,7.1220365,7.09174,7.2290497,6.657568,7.452002,9.846961,0,1.5386256,0.16848329,2.6911278,1
Brazil,BRA,2010,3.5246933,6.0266895,6.5713863,6.711873,6.458425,7.127106,7.1874294,6.3095937,6.841483,6.2708583,6.523686,7.3268776,7.874887,9.156792,11.293359,0,1.539407,0.16802418,2.3874686,0
Brazil,BRA,2011,3.6512432,6.4664845,6.814343,6.7103915,6.7322116,7.079968,6.861752,7.1038947,6.728399,6.542881,6.952341,7.683305,8.034865,7.748488,9.296455,0,1.4118512,0.16147459,3.5741932,0
Brazil,BRA,2012,3.9151406,5.933312,6.810943,7.0550966,7.229368,7.305281,7.095546,7.149536,7.2588234,7.258884,7.753573,7.707773,7.280293,9.851824,9.0491495,0,1.3786565,0.16007571,3.4073675,0
Brazil,BRA,2013,3.85182,5.907901,6.8078337,7.041201,7.185061,7.3766885,7.8459954,7.331158,7.1948824,6.993787,7.087651,8.340143,7.1120925,8.865146,8.988375,0,1.3294461,0.15710765,3.624203,0
Brazil,BRA,2014,3.883336,6.1891613,6.719232,7.323282,7.1540966,7.265899,7.2874207,7.2821636,7.4119706,6.3237433,7.3213706,7.4161086,7.228432,8.14567,9.186152,0,1.3302444,0.15571977,,0
Brazil,BRA,2015,4.1903763,6.2264814,6.6617093,6.9325805,7.4273686,7.5681863,7.3349886,7.8297615,7.856904,7.396512,7.587464,8.062342,9.186495,8.831882,8.739222,0,1.3655171,0.15439741,,0
Brazil,BRA,2016,4.400844,6.0941033,6.7481155,6.911023,7.394686,7.2765207,7.959445,8.271727,7.6635747,6.9735775,8.358996,8.074623,8.642378,8.888023,6.9340053,0,1.3479755,0.16132684,,0
Canada,CAN,1950,3.349772,5.786095,5.7662854,6.4102564,9.348707,13.940188,15.236788,16.840172,17.34104,21.191523,20.658178,18.573797,18.498367,9.394572,13.232514,1,2.427451,0.32758245,,0
Canada,CAN,1951,1.7043841,5.984716,5.5826316,7.688611,8.2222,12.339984,13.851533,18.434572,17.365374,19.379078,17.7747,17.789072,20.191286,15.511892,11.428572,1,4.662253,0.44128114,,0
Canada,CAN,1952,2.0591538,5.272248,5.089717,6.708283,8.865939,11.425402,13.645225,15.981059,18.693192,22.798742,21.823141,14.359915,18.696312,15.920398,11.214953,1,6.798768,0.70364237,,0
Canada,CAN,1953,2.5918727,5.094614,6.415191,7.1167884,8.989194,13.321874,11.981335,16.514559,15.803632,19.890795,17.559658,15.389169,17.814156,11.4832535,10.928962,1,7.3735557,0.698643,,0
Canada,CAN,1954,2.0856004,4.9715266,6.7516246,7.8459344,7.48153,15.006252,13.541539,17.690348,16.614574,19.290123,17.857143,16.384018,16.077171,14.585233,3.558719,0,6.8627267,0.704501,,0
Canada,CAN,1955,1.8605475,4.153874,7.1398573,7.8705726,8.56827,12.67106,13.726186,16.035389,16.752577,20.753998,17.54386,17.178259,15.880017,11.333915,12.367491,0,6.177778,0.7117438,,0
Canada,CAN,1956,1.8067625,5.0482683,8.179618,7.4817066,9.152907,10.922566,15.020482,18.417463,20.81678,21.714285,20.465317,16.994875,14.505494,21.349274,17.054264,0,5.6858244,0.7194691,,0
Canada,CAN,1957,2.1411512,5.6720524,7.219032,9.715754,9.858664,11.228471,15.824176,16.937939,21.14428,18.768768,19.400732,13.231013,16.813787,15.728477,7.6687117,0,5.34932,0.7255502,,0
Canada,CAN,1958,2.5274465,5.899705,7.9902163,7.3686714,10.650081,11.944756,14.716861,18.639929,20.228136,21.064302,15.547398,13.08558,16.538927,15.139442,2.9940119,0,4.937796,0.69509345,,0
Canada,CAN,1959,2.1263669,5.591254,7.451687,8.272928,11.346571,11.8754,14.362472,16.497147,18.879057,19.254993,19.662321,14.925373,16.994978,15.2207,4.4313145,0,4.3997674,0.6848533,,0
Canada,CAN,1960,3.271062,7.063655,9.956389,9.688854,9.770115,10.583909,14.89533,16.578568,18.226177,19.15305,15.6945915,16.879795,19.37407,8.823529,7.2780204,0,4.1852565,0.67563796,,0
Canada,CAN,1961,2.303665,5.745184,7.0288596,8.6491585,10.228167,12.779267,15.955875,17.724745,17.568716,19.016619,19.708479,16.409746,18.228218,14.305177,7.4257426,0,4.128312,0.6798991,,0
Canada,CAN,1962,3.2418127,6.84988,8.13349,9.204158,10.139615,10.924664,14.523625,18.44562,18.286814,17.290583,13.838014,9.140316,13.465628,12.402089,8.17757,0,3.9992166,0.66616523,,0
Canada,CAN,1963,3.8745158,8.125547,8.402648,9.800771,11.302518,12.77248,13.289989,17.490162,17.071218,17.598684,15.08144,14.800198,15.862069,10.012516,11.148272,0,3.6206503,0.63277787,,0
Canada,CAN,1964,3.5448422,7.7058063,9.194619,12.150668,12.254137,13.656679,16.066534,19.355524,19.736841,20.070648,15.825915,12.577065,11.792453,15.033072,10.660981,0,3.402063,0.6209573,,0
Canada,CAN,1965,3.7097409,8.349669,9.705461,11.41925,13.070361,14.777132,15.261493,20.954357,20.726683,21.88526,19.607843,15.674749,13.214404,12.761021,14.568158,0,2.9302607,0.60981804,,0
Canada,CAN,1966,3.700076,9.101485,10.790788,9.905774,13.68372,13.046937,16.605505,20.135586,22.17322,18.088634,14.481851,14.279026,15.312916,12.401353,8.7378645,0,2.6832824,0.54868317,,0
Canada,CAN,1967,5.030392,10.062167,11.53935,12.789768,12.419468,16.580635,16.887062,17.864231,21.200994,17.147882,18.242123,11.772853,12.682927,14.340872,12.160898,0,2.747927,0.5144033,,0
Canada,CAN,1968,4.623984,10.8518715,12.246993,13.432955,15.083191,17.753315,16.906538,20.586218,22.204418,19.51289,18.541855,14.383562,13.672496,10.253643,8.976661,0,2.5436418,0.5065367,,0
Canada,CAN,1969,6.151709,13.739851,12.370702,12.835656,16.22718,18.303986,22.085993,21.619001,24.460432,21.017698,15.806111,18.522701,15.799256,14.263075,13.054831,0,2.2737846,0.4755564,,0
Canada,CAN,1970,7.0282583,13.857313,13.761468,15.156226,18.134714,19.351343,21.152742,21.182785,22.744421,20.172136,20.047977,15.66346,12.773723,16.503353,9.259259,0,2.1889796,0.44607222,,0
Canada,CAN,1971,7.937258,14.380121,14.061417,15.534129,17.308147,21.75805,21.92841,23.823082,23.229046,22.113653,16.271952,15.287181,15.035287,12.23092,13.090909,0,2.1314855,0.37017682,,0
Canada,CAN,1972,9.339745,16.879795,16.920576,15.960211,17.645197,21.200571,20.518963,22.41571,20.030975,18.34977,16.802763,15.930331,14.514666,10.612638,14.757554,0,2.0118184,0.4050405,,0
Canada,CAN,1973,9.062766,16.580257,15.519187,15.468991,18.690096,17.467936,23.034794,21.551723,23.73057,24.656868,21.520147,17.351788,15.187612,10.009533,8.152174,0,1.8326018,0.36454165,3.6012757,0
Canada,CAN,1974,10.783451,19.0819,17.60164,15.11117,19.338102,20.298977,20.940722,23.291397,19.581434,18.533724,19.216446,20.175789,12.846715,10.382256,11.795544,0,1.7838131,0.35952297,,0
Canada,CAN,1975,10.164632,18.868816,16.856256,13.167057,17.52498,19.112305,18.916319,21.06143,19.97554,17.7642,19.930172,14.703037,11.935209,16.218721,5.12492,0,1.8635418,0.3370495,3.6767633,1
Canada,CAN,1976,10.719032,18.531485,18.37297,17.495626,16.46434,19.33271,20.808609,20.871143,19.818914,18.092472,14.072372,16.039717,14.30575,11.89387,10.752688,0,1.765928,0.3326226,3.7075005,0
Canada,CAN,1977,12.578616,22.568022,18.500973,17.540842,19.850214,18.666456,22.328169,24.80289,20.542164,17.532326,19.636656,17.219503,13.108614,11.962783,10.047281,0,1.8057637,0.32875326,3.7331064,0
Canada,CAN,1978,11.9865885,22.153025,22.007914,18.98734,18.04878,21.735668,21.47385,21.774857,21.280434,20.655737,18.051949,17.894737,14.910026,20.0,14.204545,0,1.8488874,0.32966116,3.727034,0
Canada,CAN,1979,12.930854,21.74008,18.825705,17.315786,17.68015,20.85967,21.915197,20.515778,20.957039,20.347883,18.397177,16.024548,14.575099,10.92437,5.518764,0,1.711246,0.3264193,3.6870286,0
Canada,CAN,1980,11.777665,18.82908,20.335777,17.156988,17.132551,16.815882,22.232885,22.125708,19.324917,20.646128,18.403412,16.179626,20.997375,16.505636,14.885699,0,1.7644485,0.33447546,3.7116256,0
Canada,CAN,1981,12.657134,19.583582,16.118662,17.708231,16.438692,20.106136,19.595348,21.310816,21.86626,17.052998,17.529314,20.99779,15.946383,22.975079,9.803922,0,1.7099156,0.3263497,,0
Canada,CAN,1982,11.614497,18.882868,21.113155,18.577868,18.910458,19.303558,19.96892,22.151394,22.055138,18.607069,17.75148,19.903692,14.583333,12.54902,10.362695,0,1.9543436,0.32249075,3.1293151,1
Canada,CAN,1983,13.449368,19.801565,20.504732,19.34488,17.34577,20.754065,21.9789,19.426752,21.850147,21.250587,19.324797,19.403204,19.666525,20.40086,14.278914,0,2.0811963,0.31931248,,0
Canada,CAN,1984,12.337251,18.758059,17.34279,17.395838,16.199213,18.629408,17.13567,22.136978,20.974346,17.671047,15.961785,15.877517,15.702479,16.410257,16.64355,0,2.117189,0.32021242,3.0660648,0
Canada,CAN,1985,11.197811,17.709465,16.794153,16.682886,15.864996,16.993715,17.71212,17.809654,18.168243,15.538489,16.178648,18.211695,14.7293,14.729951,11.545293,0,2.0973763,0.32117015,,0
Canada,CAN,1986,12.520131,19.438158,19.816357,19.536076,18.162973,19.446337,18.162474,21.475637,18.201464,17.596872,16.23341,19.77516,20.5721,16.488846,10.096576,0,2.1091971,0.32565802,3.083804,0
Canada,CAN,1987,12.764844,17.693466,19.0222,19.486586,16.595472,18.138756,20.640516,19.483166,18.643787,15.242822,18.252386,17.83575,15.489233,16.439205,12.272535,0,2.0625765,0.3251418,,0
Canada,CAN,1988,12.746234,19.08144,18.552797,17.654476,18.711924,17.03484,16.987225,17.09541,18.658556,15.545406,15.648663,14.302741,17.792301,15.783204,9.326845,0,1.9867672,0.3283827,,0
Canada,CAN,1989,13.171928,18.221895,17.522532,18.046528,17.623434,16.961653,18.97712,15.606242,18.117434,15.235093,15.775636,14.240506,13.8985405,14.330753,15.702796,0,1.9346142,0.3225097,,0
Canada,CAN,1990,12.094173,17.6659,17.21821,18.781513,18.681318,16.855066,16.076963,14.582517,15.376985,12.141185,11.608942,13.823115,14.5412,14.356709,15.695067,0,1.9587938,0.31406808,3.593609,0
Canada,CAN,1991,13.539548,18.451502,18.353258,18.22488,17.027796,17.442139,16.760117,16.371181,15.373293,15.212033,15.095043,13.99197,13.339841,13.535032,13.06036,0,1.8954443,0.3068032,,1
Canada,CAN,1992,12.917618,17.947119,17.753416,17.57805,18.480066,16.651205,16.00937,18.125584,17.344788,15.222093,13.767783,10.9601555,12.780057,13.767209,11.620186,0,1.8616878,0.28896642,,0
Canada,CAN,1993,12.1844635,16.471151,16.289366,17.823114,18.130878,18.283278,19.476759,16.843546,16.539543,13.848817,13.784348,13.005465,13.719988,16.078714,12.12895,0,1.8217536,0.26478067,,0
Canada,CAN,1994,12.842073,17.438189,14.77169,16.071295,19.584757,17.505762,16.664158,17.227827,16.467066,14.228144,12.62968,11.460414,14.814815,13.752006,12.511443,0,1.6966803,0.25830004,3.5016565,0
Canada,CAN,1995,13.334006,16.585127,17.371164,18.49914,19.022366,19.459272,18.14516,18.929422,15.674465,14.409222,11.9749775,12.183789,12.816691,11.403509,12.205754,0,1.55409,0.23846835,2.8739524,0
Canada,CAN,1996,11.4754095,17.40774,16.085047,16.225216,19.952024,20.165026,18.716578,18.417875,15.247108,12.66766,13.887652,14.272417,12.909777,13.111888,13.344937,0,1.4037526,0.22243193,,0
Canada,CAN,1997,12.843856,14.470565,13.218525,15.36263,16.823763,17.520985,19.009644,16.771725,15.088864,13.1797085,11.524589,12.628337,11.594203,13.930561,13.690975,0,1.2462431,0.20330623,2.8247452,0
Canada,CAN,1998,12.497395,15.032238,15.162767,15.598763,17.22981,17.153543,17.049412,15.91372,14.200106,13.344789,11.379561,13.205115,11.755196,14.003077,11.228656,0,1.2562939,0.19631581,2.8104727,0
Canada,CAN,1999,12.216641,14.826702,14.731212,17.926287,19.632912,21.434114,20.080544,17.565342,16.118483,12.387712,12.59675,13.015237,12.193744,14.630119,10.703173,0,1.241703,0.19444534,2.8138509,0
Canada,CAN,2000,10.849638,15.179906,13.193036,14.148632,15.976963,18.858473,17.20449,15.895506,13.69339,12.151343,10.952615,10.080414,11.67351,9.446021,8.470372,0,1.1143498,0.18942434,2.8206222,0
Canada,CAN,2001,9.778431,14.026282,13.888876,14.555105,16.722439,17.026476,19.217249,18.378513,15.847111,11.952234,9.109343,12.361061,11.115562,6.880484,9.996287,0,1.1333562,0.18374649,2.8363097,0
Canada,CAN,2002,10.106965,12.881504,12.631818,14.515642,16.127415,16.05388,17.825989,17.653017,15.295311,13.014639,10.603627,11.123944,10.019315,10.455971,12.18052,0,1.1168691,0.16621916,2.8628275,0
Canada,CAN,2003,10.170075,13.967016,11.542915,13.201615,17.443148,16.99956,18.031422,18.55193,15.851749,13.394024,12.349716,10.081817,10.100098,9.079821,12.675089,0,1.1119373,0.16459863,2.8756156,0
Canada,CAN,2004,9.865565,12.129892,12.723641,14.179057,16.153122,14.877948,17.351446,17.582878,14.260298,11.947587,10.323774,10.341034,10.335577,10.332357,10.061503,0,1.1041894,0.178605,2.8690422,0
Canada,CAN,2005,9.917393,13.180575,10.374024,12.705282,16.093102,18.018307,18.164396,17.676208,14.611469,10.954991,11.556463,9.489439,13.065593,10.54586,8.923212,0,1.1071054,0.19223018,2.8886483,0
Canada,CAN,2006,6.9011703,11.740573,10.775641,11.105271,13.795096,15.463584,17.242111,15.605763,15.862553,12.996373,11.771105,9.917295,12.9343,9.610302,11.391303,0,1.1225247,0.19011989,2.9177167,0
Canada,CAN,2007,8.294283,12.658034,12.535283,10.6463995,14.240919,15.277368,17.891043,16.90187,14.448262,11.958397,9.016885,9.683418,11.625558,11.54459,10.14923,0,1.1857903,0.19099012,2.9500773,0
Canada,CAN,2008,9.253459,10.982063,11.10926,11.506866,13.870722,17.686676,16.927267,16.797707,15.489061,12.503838,10.903034,10.735686,11.139306,9.949273,10.8313675,0,1.2455184,0.19178903,2.9636483,0
Canada,CAN,2009,8.9865885,11.780937,10.940088,13.146181,14.528371,17.394737,17.582905,18.66401,16.654404,12.812525,9.893827,11.307971,9.031802,10.559387,12.027152,0,1.3775556,0.18961278,2.9995794,1
Canada,CAN,2010,8.882373,12.116291,11.2555275,12.652672,14.93269,15.08363,17.992226,18.542995,16.894701,13.873502,10.347563,10.56818,11.227835,10.697009,11.124478,0,1.1943383,0.19340092,3.0310967,0
Canada,CAN,2011,8.854196,12.636371,10.689208,12.055625,12.498676,14.935436,15.716126,16.571707,16.005661,12.06088,9.697346,11.211843,10.980624,10.617357,9.291828,0,1.1932919,0.19137646,3.0215018,0
Canada,CAN,2012,10.176273,12.110195,11.09573,11.467627,12.684119,15.694858,17.318193,16.99772,17.774183,13.258187,10.561944,11.218791,9.290317,9.85327,9.7130785,0,1.1184046,0.1894483,3.0000587,0
Canada,CAN,2013,7.6087475,11.05662,11.410065,11.933767,12.879259,15.729601,18.302944,18.063065,17.543139,14.274569,11.283433,10.584311,11.0929785,12.947944,13.471364,0,1.0023673,0.18720749,2.96982,0
Canada,CAN,2014,9.619173,10.7401495,12.887787,12.398332,13.664664,15.824701,19.125406,18.718933,18.489872,14.293195,11.456716,10.62372,12.002283,12.276232,11.486132,0,0.9899253,0.18536723,2.9358165,0
Canada,CAN,2015,9.521509,12.516311,13.943615,12.992866,12.625211,15.773059,19.004879,18.718788,18.238762,15.872398,12.156805,10.575604,12.9470005,13.190481,10.990693,0,1.1527094,0.18358831,2.9136653,0
Canada,CAN,2016,8.80355,11.9887705,12.221099,11.4710245,12.181667,14.799548,16.256105,16.550907,15.321157,13.366487,11.588131,8.281894,12.067886,11.103843,10.06302,0,1.1641616,0.18186828,,0
Denmark,DNK,1952,6.747638,18.09325,16.474464,29.643646,27.419355,34.438774,39.66304,45.52529,51.67038,41.154465,35.7599,41.952053,47.808765,39.0625,23.121387,0,2.7395039,0.57656825,,0
Denmark,DNK,1953,7.960199,19.117136,19.913708,21.41058,32.894737,38.071068,46.05263,48.80861,43.099697,48.021107,42.00627,43.80792,44.757034,33.41902,38.674034,0,3.3633475,0.5722133,,0
Denmark,DNK,1954,6.5274153,14.634147,21.57061,23.839397,24.85913,32.114468,40.69176,50.71915,48.55196,49.638058,40.816326,47.69737,36.024845,47.5,54.054054,0,3.1943693,0.56727934,,0
Denmark,DNK,1955,8.030838,13.268156,19.554031,27.56654,26.973684,32.76582,43.27563,46.909904,50.23022,43.828716,43.5049,45.418327,26.537998,40.669857,66.666664,0,3.1811898,0.5631899,,0
Denmark,DNK,1956,7.2761784,15.379238,18.143755,23.089432,27.706186,32.82418,36.805782,49.13825,49.586777,39.608803,39.25121,39.565556,32.979977,45.454544,58.82353,0,3.026286,0.78369904,,0
Denmark,DNK,1957,7.0900126,12.909979,20.959146,23.952095,24.31222,32.353912,36.759922,37.613018,47.560974,40.456924,48.185604,45.6621,42.774567,42.918453,38.46154,0,3.0787952,0.7798574,,0
Denmark,DNK,1958,4.7211566,15.4798765,19.02369,15.545793,26.82849,30.717863,33.613445,43.431828,41.64998,48.769157,31.634447,44.77612,46.38009,48.42105,18.181818,0,2.8771112,0.70874864,,0
